time,yaw,pitch,gaze_x,gaze_y,face_pred,eye_pred,fusion_pred
3.827195882797241,0.026480495929718018,0.14972186088562012,0.0006634891033172607,-0.006399437785148621,0,0,0
3.892549753189087,0.026876628398895264,0.15037459135055542,0.0007777586579322815,-0.006393395364284515,0,0,0
3.9594428539276123,0.029504239559173584,0.14974337816238403,0.0005061924457550049,-0.006635256111621857,0,0,0
4.026097774505615,0.03154641389846802,0.14948022365570068,-0.0006028041243553162,-0.0082569420337677,0,1,0
4.089462041854858,0.03254544734954834,0.148104727268219,-0.006941113620996475,-0.012548699975013733,0,1,0
4.160855054855347,0.027935326099395752,0.14205998182296753,-0.01004079356789589,-0.014292478561401367,0,0,0
4.225854873657227,0.022072553634643555,0.13359272480010986,-0.01017351821064949,-0.014164205640554428,0,0,0
4.292742967605591,0.012877702713012695,0.1232265830039978,-0.01002797856926918,-0.014440372586250305,0,0,0
4.35978102684021,0.008832991123199463,0.11591118574142456,-0.010384947061538696,-0.014676306396722794,0,0,0
4.426246881484985,0.003236711025238037,0.11135852336883545,-0.009120795875787735,-0.015576012432575226,0,0,0
4.4935009479522705,0.0018979310989379883,0.10563558340072632,-0.008673068135976791,-0.014612145721912384,0,0,0
4.559040069580078,0.0010268092155456543,0.1049950122833252,-0.008296731859445572,-0.014067798852920532,0,0,0
4.626341819763184,0.0024955272674560547,0.10690522193908691,-0.008643046021461487,-0.013147801160812378,0,1,0
